Index,ProblemSize,Threads,Operation,AvgSqTime,AvgParTime,AvgSpeedup
639,1700517,37,0,0.0173485,0.00694,2.5026764999999997
640,1717983,41,0,0.0161515,0.010154,1.5997460000000001
641,1742310,39,0,0.016356000000000002,0.0088455,1.918098
642,1746075,43,0,0.016395,0.007528,2.180016
643,1750835,47,0,0.0182045,0.008929,2.051379
644,1767016,34,0,0.0182895,0.0075135,2.4547689999999998
645,1777189,46,0,0.017645,0.0090485,1.997946
646,1783804,17,0,0.016931500000000002,0.006138,2.7616899999999998
647,1786279,17,0,0.016929,0.005990499999999999,2.830496
648,1797097,17,0,0.0170745,0.0068625,2.617441
649,1820150,43,0,0.017491,0.007851499999999999,2.232211
650,1873796,31,0,0.018224,0.0076845,2.4113474999999998
651,1893204,33,0,0.018633999999999998,0.008699,2.2212240000000003
652,1945929,9,0,0.0192015,0.0073,2.6358635
653,1960923,41,0,0.0195905,0.008302,2.364726
654,1980189,14,0,0.0182305,0.0061625,2.974813
655,1989633,46,0,0.0186155,0.008638,2.155831
656,2007613,46,0,0.018694000000000002,0.0085855,2.1799035
657,2076622,26,0,0.019636,0.0085495,2.3492490000000004
658,2081739,41,0,0.019888000000000003,0.0084725,2.3498035
659,2131612,52,0,0.0205665,0.0124685,1.6543545
660,2157461,18,0,0.020875499999999998,0.0075580000000000005,2.779713
661,2157865,18,0,0.020859500000000003,0.007299,2.8735280000000003
662,2191874,12,0,0.021311,0.007176500000000001,3.005455
663,2200776,4,0,0.021198500000000002,0.006595999999999999,3.3114939999999997
664,2204293,16,0,0.021421500000000003,0.007324499999999999,2.9557665
665,2210487,32,0,0.0216065,0.0085135,2.5489145
666,2223733,30,0,0.0217295,0.0083545,2.6200655
667,2223805,53,0,0.021838,0.0100605,2.1707605
668,2233795,45,0,0.020468,0.010325,2.0150095
669,2241529,51,0,0.0205695,0.0103415,1.990675
670,2264206,19,0,0.020759,0.007804,2.6832209999999996
671,2305532,2,0,0.021039,0.0086655,2.427978
672,2330235,16,0,0.0216725,0.007354,2.9568485
673,2387838,8,0,0.0225325,0.0081305,2.772133
674,2457743,59,0,0.023747499999999998,0.012657499999999999,1.8764445
675,2470873,20,0,0.0237915,0.009699,2.4579385
676,2509468,60,0,0.022948,0.012127,1.9069775
677,2547194,55,0,0.0250065,0.0114655,2.186285
678,2553736,42,0,0.0250665,0.010405000000000001,2.4179234999999997
679,2571306,55,0,0.0239365,0.0114965,2.0851425
680,2574955,5,0,0.023624,0.0069075000000000004,3.4277705
681,2586165,8,0,0.023861,0.0092815,2.626353
682,2615301,37,0,0.024328,0.010993,2.250539
683,2698731,44,0,0.0241415,0.0120585,2.044902
684,2731951,53,0,0.026003,0.013520500000000001,1.9240215
685,2746923,33,0,0.02637,0.0121975,2.173868
686,2752446,62,0,0.0284715,0.012514,2.2772675
687,2876230,16,0,0.026594,0.0097035,2.742337
688,2915705,47,0,0.027274,0.013716,2.0385720000000003
689,2943323,45,0,0.027628,0.0123815,2.2504615
690,2965258,44,0,0.02993,0.0127455,2.382046
691,2985824,30,0,0.028130500000000003,0.0115765,2.4642850000000003
692,2987645,34,0,0.0282365,0.011526999999999999,2.4675485
693,2994661,42,0,0.028339000000000003,0.0124155,2.3036665000000003
694,3021229,39,0,0.0271705,0.011599499999999999,2.3426935
695,3033347,3,0,0.027091999999999998,0.008598999999999999,3.156726
696,3134714,46,0,0.028853,0.0135485,2.1614765
697,3166832,32,0,0.0292095,0.01143,2.5620395
698,3178913,11,0,0.029505999999999998,0.0118375,2.4945985
699,3276959,60,0,0.029419,0.014906,1.9948070000000002
700,3289580,8,0,0.029522,0.0095475,3.1035234999999997
701,3347341,55,0,0.0304415,0.014555499999999999,2.1035255
702,3348017,45,0,0.030378,0.014489499999999999,2.1326465
703,3355052,12,0,0.030461500000000002,0.010232000000000002,2.977579
704,3364454,11,0,0.030438,0.010525,2.8919705
705,3391635,32,0,0.0309105,0.0143795,2.153741
706,3393260,30,0,0.030947,0.0131695,2.383488
707,3490007,17,0,0.030981500000000002,0.011771,2.632406
708,3512172,28,0,0.032643,0.012771999999999999,2.5695695
709,3540264,19,0,0.0316865,0.0149745,2.1196235
710,3721762,23,0,0.034056,0.013013,2.631455
711,3751317,4,0,0.032868,0.009843999999999999,3.3415385
712,3817745,18,0,0.034046999999999994,0.014009,2.451479
713,3822457,4,0,0.0339185,0.016373,2.1864545
714,3909486,6,0,0.035309,0.011462,3.090001
715,3915499,1,0,0.037549,0.031543,1.190414
716,3922348,26,0,0.035570500000000005,0.016663999999999998,2.1399135
717,3923445,39,0,0.035518499999999995,0.017855000000000003,1.991729
